"GermplasmId_2","GermplasmId","MG","Year"
"OAC08_22C","OAC08_22C","MGI",2010
"S07_11606","S07_11606","MGIV",2010
"S07_3260","S07_3260","MGIV",2010
"S07_5049","S07_5049","MGIV",2010
"S08_2014","S08_2014","MGIV",2010
"S08_4714","S08_4714","MGIV",2010
"S08_4715","S08_4715","MGIV",2010
"S08_4719","S08_4719","MGIV",2010
"S08_5932","S08_5932","MGIV",2010
"S08_8301","S08_8301","MGIV",2010
"S08_8467_MGIV","S08_8467","MGIV",2010
"SD06_535_MGI","SD06_535","MGI",2009
"SD07CV_367","SD07CV_367","MGII",2010
"SD07CV_523","SD07CV_523","MGI",2010
"SD07CV_528","SD07CV_528","MG0",2010
"SD07CV_539","SD07CV_539","MG0",2010
"SD07CV_576","SD07CV_576","MGI",2010
"SD07CV_603","SD07CV_603","MGII",2010
"SD07CV_619","SD07CV_619","MGI",2010
"SD07CV_631","SD07CV_631","MGII",2010
"SD07CV_673","SD07CV_673","MGI",2010
"SD07CV_770","SD07CV_770","MGII",2010
"SD07CV_800","SD07CV_800","MGII",2010
"SD07CV_874","SD07CV_874","MGII",2010
"SD07CV_875","SD07CV_875","MGI",2010
"SD07CV_878","SD07CV_878","MGII",2010
"SD07CV_884","SD07CV_884","MGI",2010
"SD07CV_885","SD07CV_885","MGI",2010
"SD07CV_886","SD07CV_886","MGII",2010
"SD07CV_935","SD07CV_935","MG0",2010
"SD07CV_997","SD07CV_997","MGI",2010
"SS04_2262","SS04_2262","MGIII",2010
"SS05_5632","SS05_5632","MGIV",2010
"SS05_5633","SS05_5633","MGIV",2010
"SS05_5637","SS05_5637","MGIV",2010
"SS05_5646_MGIII","SS05_5646","MGIII",2010
"SS05_5655","SS05_5655","MGIII",2010
"SS06_5657","SS06_5657","MGIV",2010
"SS06_6815","SS06_6815","MGIV",2010
"SS06_6869_MGIII","SS06_6869","MGIII",2010
"TN05_3027","TN05_3027","MGIV",2010
"TN05_4008","TN05_4008","MGIV",2010
"U05_816069R","U05_816069R","MGII",2010
"U05_826080R","U05_826080R","MGIII",2010
"U05_836005R","U05_836005R","MGII",2010
"U05_840045R","U05_840045R","MGIII",2010
"U06_812247R","U06_812247R","MGI",2010
"U06_813215R","U06_813215R","MGII",2010
"U06_814223R","U06_814223R","MGII",2010
"U07_135377R","U07_135377R","MGII",2010
"U07_135617R","U07_135617R","MGII",2010
"U07_200135","U07_200135","MGII",2010
"U07_200179","U07_200179","MGII",2010
"U07_200211","U07_200211","MGII",2010
"U07_200215","U07_200215","MGII",2010
"U07_200233","U07_200233","MGIII",2010
"U07_200239","U07_200239","MGII",2010
"U07_200268","U07_200268","MGIII",2010
"U07_200271","U07_200271","MGIII",2010
"U07_200311","U07_200311","MGIII",2010
"U07_200317","U07_200317","MGIII",2010
"U07_200364","U07_200364","MGIII",2010
"U07_224096","U07_224096","MGIII",2010
"U07_226071","U07_226071","MGII",2010
"U07_227102","U07_227102","MGII",2010
"U07_230086","U07_230086","MGII",2010
"U07_236420R","U07_236420R","MGIII",2010
"U07_236940R","U07_236940R","MGII",2010
"U07_237074","U07_237074","MGI",2010
"U07_237320R","U07_237320R","MGIII",2010
"U07_237991R","U07_237991R","MGIII",2010
"U07_317222","U07_317222","MGIII",2010
"U07_321229","U07_321229","MGIII",2010
"U07_326227","U07_326227","MGIII",2010
"U07_331228","U07_331228","MGIII",2010
"U07_332222","U07_332222","MGIII",2010
"U07_335229","U07_335229","MGIII",2010
"U07_336226","U07_336226","MGII",2010
"U07_338327R","U07_338327R","MGII",2010
"U07_342232","U07_342232","MGII",2010
"U07_348232","U07_348232","MGII",2010
"U07_402918","U07_402918","MGII",2010
"U07_403002","U07_403002","MGIII",2010
"U07_420241","U07_420241","MGII",2010
"U07_438943R","U07_438943R","MGIII",2010
"U07_439076R","U07_439076R","MGIII",2010
"U08_828035","U08_828035","MGIII",2010
"U08_831004","U08_831004","MGII",2010
"U08_914024R","U08_914024R","MGIII",2010
"U08_926022R","U08_926022R","MGIII",2010
"AR09_192008_MGII","AR09_192008","MGII",2010
"AR09_192010_MGII","AR09_192010","MGII",2010
"AR09_192018_MGII","AR09_192018","MGII",2010
"AR09_292004_MGI","AR09_292004","MGI",2011
"AR09_292078","AR09_292078","MGIII",2011
"AR09_392041","AR09_392041","MGII",2011
"AR10_106001","AR10_106001","MGII",2011
"AR10_106005","AR10_106005","MGI",2011
"AR10_106008_MGI","AR10_106008","MGI",2011
"AR10_106009","AR10_106009","MGI",2011
"AR10_106010","AR10_106010","MGI",2011
"AR10_106012","AR10_106012","MGI",2011
"AR10_106013","AR10_106013","MGII",2011
"AR10_206012","AR10_206012","MGII",2011
"AR10_206070","AR10_206070","MGII",2011
"AR10_206073","AR10_206073","MGII",2011
"AR10_206075","AR10_206075","MGII",2011
"AR10_206092","AR10_206092","MGII",2011
"AR10_206097","AR10_206097","MGI",2011
"AR10_206101","AR10_206101","MGII",2011
"AR10_206105","AR10_206105","MGII",2011
"AR10_206108","AR10_206108","MGII",2011
"AR10_206113","AR10_206113","MGII",2011
"AR10_206115","AR10_206115","MGII",2011
"AR10_206121","AR10_206121","MGII",2011
"AR10_206128","AR10_206128","MGII",2011
"AR10_306014","AR10_306014","MGIII",2011
"AR10_306016","AR10_306016","MGIII",2011
"AR10_306021","AR10_306021","MGIII",2011
"AR10_306022","AR10_306022","MGIII",2011
"AR10_306029","AR10_306029","MGIII",2011
"CS07_200932","CS07_200932","MGIV",2011
"CS07_201827","CS07_201827","MGIV",2011
"CS07_202315","CS07_202315","MGIV",2011
"E09014","E09014","MGII",2011
"E09089","E09089","MGII",2011
"E09090","E09090","MGII",2011
"E09107","E09107","MGII",2011
"E09109","E09109","MGII",2011
"E09110","E09110","MGII",2011
"HM09_B019","HM09_B019","MGIII",2011
"HM09_W035","HM09_W035","MGII",2011
"HM09_W041","HM09_W041","MGII",2011
"HM09_W053_MGIII","HM09_W053","MGIII",2011
"HM09_W146","HM09_W146","MGII",2011
"HM09_W155","HM09_W155","MGII",2011
"HS6_3973R","HS6_3973R","MGIII",2011
"HS8_3362","HS8_3362","MGIII",2011
"HS8_3657","HS8_3657","MGIII",2011
"HS8_3664","HS8_3664","MGIII",2011
"HS8_3672","HS8_3672","MGIII",2011
"HS8W_106","HS8W_106","MGII",2011
"HS8W_3","HS8W_3","MGIII",2011
"HS8W_30","HS8W_30","MGII",2011
"IA4005_MGIV","IA4005","MGIV",2010
"K08_6221","K08_6221","MGIV",2011
"K08_6236","K08_6236","MGIV",2011
"K08_6247_MGIV","K08_6247","MGIV",2010
"K09_1614","K09_1614","MGIV",2011
"K09_2475","K09_2475","MGIV",2011
"K09_4069","K09_4069","MGIV",2011
"K09_4157","K09_4157","MGIV",2011
"LD06_8970","LD06_8970","MGIV",2011
"LD07_3419","LD07_3419","MGIII",2011
"LD07_3823","LD07_3823","MGIV",2011
"LD07_4477","LD07_4477","MGIII",2011
"LD07_4530","LD07_4530","MGIII",2011
"LD08_2355","LD08_2355","MGIII",2011
"LD08_2370","LD08_2370","MGII",2011
"LD08_2388","LD08_2388","MGII",2011
"LD08_3243","LD08_3243","MGII",2011
"LD08_4202","LD08_4202","MGII",2011
"LD08_5579","LD08_5579","MGIII",2011
"LD08_6068a","LD08_6068a","MGIII",2011
"LD08_8622","LD08_8622","MGIII",2011
"LG08_1643","LG08_1643","MGII",2011
"LG08_4227","LG08_4227","MGIV",2011
"LG09_5636","LG09_5636","MGII",2011
"LG09_5856","LG09_5856","MGII",2011
"LG09_5857","LG09_5857","MGII",2011
"LG09_5875","LG09_5875","MGII",2011
"LG09_7193","LG09_7193","MGII",2011
"LG09_7250_MGIII","LG09_7250","MGIII",2011
"LG09_7356","LG09_7356","MGIII",2011
"LG09_7464","LG09_7464","MGIII",2011
"LG09_7547","LG09_7547","MGIII",2011
"LG09_8515","LG09_8515","MGIV",2011
"LG09_8526","LG09_8526","MGIV",2011
"LG09_8542","LG09_8542","MGIV",2011
"LG09_8545","LG09_8545","MGIII",2011
"LG09_8556","LG09_8556","MGIII",2011
"LG09_8595","LG09_8595","MGIV",2011
"LG09_8615","LG09_8615","MGIII",2011
"LG09_8656","LG09_8656","MGIII",2011
"LS07_1934","LS07_1934","MGIV",2011
"LS07_2935","LS07_2935","MGIV",2011
"LS07_3131","LS07_3131","MGIV",2011
"LS08_3120","LS08_3120","MGIV",2011
"LS08_4141","LS08_4141","MGIV",2011
"LS08_4348","LS08_4348","MGIV",2011
"LS08_4418","LS08_4418","MGIV",2011
"LS08_4542","LS08_4542","MGIV",2011
"LS08_4637","LS08_4637","MGIV",2011
"LS08_4941","LS08_4941","MGIV",2011
"LS08_5515","LS08_5515","MGIV",2011
"LS08_5837","LS08_5837","MGIV",2011
"M03_172059_MG0","M03_172059","MG0",2009
"M05_201027","M05_201027","MG00",2011
"M05_214049","M05_214049","MGI",2011
"M05_226053","M05_226053","MGI",2011
"M05_242024","M05_242024","MG0",2011
"M05_243040","M05_243040","MG0",2011
"M05_248041","M05_248041","MGI",2011
"M05_251_5026","M05_251_5026","MGI",2011
"M05_286085","M05_286085","MGI",2011
"M05_307064","M05_307064","MGI",2011
"M05_315068","M05_315068","MG0",2011
"M05_319032","M05_319032","MGI",2011
"M05_328015","M05_328015","MGI",2011
"M05_328025","M05_328025","MGI",2011
"M05_328089","M05_328089","MGI",2011
"M05_350061","M05_350061","MG00",2011
"M05_353148","M05_353148","MG0",2011
"M05_363022","M05_363022","MG0",2011
"M05_363031","M05_363031","MG0",2011
"M05_364040","M05_364040","MG0",2011
"M05R_601001","M05R_601001","MGI",2011
"M05R_615082","M05R_615082","MGI",2011
"M06R_150044","M06R_150044","MGI",2011
"M06R_152009","M06R_152009","MGI",2011
"Md_08_5816","Md_08_5816","MGIV",2011
"Md_0809WN100","Md_0809WN100","MGIV",2011
"Md_0809WN121","Md_0809WN121","MGIV",2011
"ND07_1816","ND07_1816","MG0",2011
"ND07_1967","ND07_1967","MG0",2011
"ND07_2019_MG0","ND07_2019","MG0",2010
"ND07_2205","ND07_2205","MG0",2011
"ND07_2226","ND07_2226","MG0",2011
"ND07_2307","ND07_2307","MG0",2011
"ND07_2334","ND07_2334","MG0",2011
"ND07_2347","ND07_2347","MG0",2011
"ND07_2359","ND07_2359","MG0",2011
"ND07_3512","ND07_3512","MG0",2011
"ND07_3664","ND07_3664","MG0",2011
"ND07_3987","ND07_3987","MG0",2011
"ND07_3994","ND07_3994","MG0",2011
"ND07_4050","ND07_4050","MG0",2011
"ND07_4635","ND07_4635","MG0",2011
"ND08_7219","ND08_7219","MG00",2011
"ND08_7287","ND08_7287","MG00",2011
"ND08_7979","ND08_7979","MG00",2011
"OAC09_01C","OAC09_01C","MG00",2011
"OAC09_17C","OAC09_17C","MG0",2011
"OAC09_35C","OAC09_35C","MG0",2011
"OAC09_44C","OAC09_44C","MGI",2011
"S08_15072","S08_15072","MGIV",2011
"S08_8467_MGIII","S08_8467","MGIII",2010
"S09_10273","S09_10273","MGIV",2011
"S09_10300","S09_10300","MGIV",2011
"SD08CV_0015","SD08CV_0015","MG0",2011
"SD08CV_0016","SD08CV_0016","MG0",2011
"SD08CV_0018","SD08CV_0018","MG0",2011
"SD08CV_0019","SD08CV_0019","MG0",2011
"SD08CV_0024","SD08CV_0024","MG0",2011
"SD08CV_1041","SD08CV_1041","MGI",2011
"SD08CV_1043","SD08CV_1043","MGI",2011
"SD08CV_1061","SD08CV_1061","MGI",2011
"SD08CV_1066","SD08CV_1066","MGI",2011
"SD08CV_1078","SD08CV_1078","MGI",2011
"SD08CV_1080","SD08CV_1080","MGI",2011
"SD08CV_1211","SD08CV_1211","MGI",2011
"SD08CV_2080","SD08CV_2080","MGII",2011
"SD08CV_2083","SD08CV_2083","MGII",2011
"SD08CV_2088","SD08CV_2088","MGII",2011
"SD08CV_2094","SD08CV_2094","MGII",2011
"SD08CV_2096","SD08CV_2096","MGII",2011
"SD08CV_2102","SD08CV_2102","MGII",2011
"SS05_5096","SS05_5096","MGIII",2011
"SS05_5646_MGIV","SS05_5646","MGIV",2010
"SS06_5510","SS06_5510","MGIV",2011
"SS06_5658","SS06_5658","MGIV",2011
"SS06_6869_MGIV","SS06_6869","MGIV",2010
"SS07_15994","SS07_15994","MGIV",2011
"SS07_16355","SS07_16355","MGIV",2011
"SS07_18091","SS07_18091","MGIV",2011
"SS08_2250","SS08_2250","MGIII",2011
"SS08_2558","SS08_2558","MGIII",2011
"SS08_2570","SS08_2570","MGIII",2011
"SS08_2582","SS08_2582","MGIII",2011
"SS08_2588","SS08_2588","MGIII",2011
"SS08_3196","SS08_3196","MGIV",2011
"SS08_3250","SS08_3250","MGIII",2011
"SS08_3272","SS08_3272","MGIV",2011
"SS08_3273","SS08_3273","MGIV",2011
"SS08_3279","SS08_3279","MGIV",2011
"U06_103459_223","U06_103459_223","MGII",2011
"U06_103459_73","U06_103459_73","MGII",2011
"U08_314029","U08_314029","MGII",2011
"U08_421030","U08_421030","MGIII",2011
"U08_422034","U08_422034","MGIII",2011
"U09_104003","U09_104003","MGI",2011
"U09_104031","U09_104031","MGI",2011
"U09_105007","U09_105007","MGI",2011
"U09_106010","U09_106010","MGIII",2011
"U09_107025","U09_107025","MGI",2011
"U09_117010","U09_117010","MGI",2011
"U09_121002","U09_121002","MGI",2011
"U09_127019","U09_127019","MGI",2011
"U09_129007","U09_129007","MGI",2011
"U09_209069","U09_209069","MGI",2011
"U09_210042","U09_210042","MGI",2011
"U09_210051","U09_210051","MGI",2011
"U09_211070","U09_211070","MGI",2011
"U09_215057","U09_215057","MGII",2011
"U09_224078","U09_224078","MGII",2011
"U09_230069","U09_230069","MGIII",2011
"U09_303114","U09_303114","MGIII",2011
"U09_306098","U09_306098","MGI",2011
"U09_310098","U09_310098","MGII",2011
"U09_311114","U09_311114","MGII",2011
"U09_312115","U09_312115","MGII",2011
"U09_316112","U09_316112","MGIII",2011
"U09_316113","U09_316113","MGII",2011
"U09_317120","U09_317120","MGII",2011
"U09_406141","U09_406141","MGIII",2011
"U09_407147","U09_407147","MGIII",2011
"U09_407151","U09_407151","MGIII",2011
"U09_808019","U09_808019","MGII",2011
"U09_811027","U09_811027","MGII",2011
"U09_823008","U09_823008","MGII",2011
"U09_825013","U09_825013","MGII",2011
"U09_830023","U09_830023","MGII",2011
"U10_423056","U10_423056","MGIII",2011
"U10_425065","U10_425065","MGIII",2011
"U10_429063","U10_429063","MGIII",2011
"U10_430057","U10_430057","MGIII",2011
"U10_433058","U10_433058","MGIII",2011
"U10_441064","U10_441064","MGIII",2011
"A09_753035","A09_753035","MGI",2012
"A09_755015","A09_755015","MGII",2012
"AG0231","AG0231","MG0",2012
"AG0532","AG0532","MG0",2012
"AG1230_MG0","AG1230","MG0",2012
"AG1230_MGI","AG1230","MGI",2012
"AG2031_MGI","AG2031","MGI",2012
"AG2031_MGII","AG2031","MGII",2012
"AR09_292004_MGII","AR09_292004","MGII",2011
"AR09_292051","AR09_292051","MGIII",2012
"AR10_106008_MGII","AR10_106008","MGII",2011
"AR10_106014","AR10_106014","MGII",2012
"AR10_206003","AR10_206003","MGIII",2012
"AR10_206106","AR10_206106","MGII",2012
"AR11_114002_MGI","AR11_114002","MGI",2012
"AR11_114003","AR11_114003","MGII",2012
"AR11_114020","AR11_114020","MGI",2012
"AR11_114021","AR11_114021","MGI",2012
"AR11_114034","AR11_114034","MGI",2012
"AR11_114041","AR11_114041","MGI",2012
"AR11_114047","AR11_114047","MGI",2012
"AR11_114052","AR11_114052","MGI",2012
"AR11_114057_MGI","AR11_114057","MGI",2012
"AR11_114059","AR11_114059","MGI",2012
"AR11_114062","AR11_114062","MGI",2012
"AR11_114063","AR11_114063","MGI",2012
"AR11_114066","AR11_114066","MGI",2012
"AR11_214001","AR11_214001","MGII",2012
"AR11_214003","AR11_214003","MGIII",2012
"AR11_214013","AR11_214013","MGIII",2012
"AR11_214015","AR11_214015","MGIII",2012
"AR11_214019","AR11_214019","MGII",2012
"AR11_214022","AR11_214022","MGII",2012
"AR11_214023","AR11_214023","MGII",2012
"AR11_214032","AR11_214032","MGIII",2012
"AR11_214034","AR11_214034","MGIII",2012
"AR11_214035","AR11_214035","MGII",2012
"AR11_214062","AR11_214062","MGII",2012
"AR11_314003","AR11_314003","MGIII",2012
"AR11_314011","AR11_314011","MGIII",2012
"AR11_314015","AR11_314015","MGIII",2012
"AR11_314016","AR11_314016","MGIII",2012
"AR11_314018","AR11_314018","MGIII",2012
"AR11_314023","AR11_314023","MGIII",2012
"AR11_314026","AR11_314026","MGIII",2012
"AR11_314030","AR11_314030","MGIII",2012
"E10169","E10169","MGII",2012
"E10173","E10173","MGIII",2012
"E10174","E10174","MGIII",2012
"E10254LL","E10254LL","MGII",2012
"E10265LL","E10265LL","MGII",2012
"HM09_W054","HM09_W054","MGIII",2012
"HM09_W063","HM09_W063","MGIII",2012
"HM09_W084","HM09_W084","MGII",2012
"HM09_W150","HM09_W150","MGIII",2012
"HM09_W158","HM09_W158","MGIII",2012
"HM09_W174","HM09_W174","MGIII",2012
"HM10_W081","HM10_W081","MGIII",2012
"HM10_W314","HM10_W314","MGII",2012
"HR09_706","HR09_706","MGIII",2012
"HR09_720","HR09_720","MGII",2012
"HR09_728","HR09_728","MGII",2012
"HR09_730","HR09_730","MGIII",2012
"HR09_734","HR09_734","MGII",2012
"HS8_3463","HS8_3463","MGIII",2012
"IA1026","IA1026","MGI",2012
"K10_2146","K10_2146","MGIV",2012
"K10_2385","K10_2385","MGIII",2012
"K10_2644","K10_2644","MGIV",2012
"K10_8022","K10_8022","MGIV",2012
"K10_8500","K10_8500","MGIV",2012
"LD08_12428a","LD08_12428a","MGII",2012
"LD08_12435a","LD08_12435a","MGII",2012
"LD08_1592","LD08_1592","MGIII",2012
"LD08_6972","LD08_6972","MGIII",2012
"LD08_6982","LD08_6982","MGII",2012
"LD08_RST5_10","LD08_RST5_10","MGIII",2012
"LD09_10220","LD09_10220","MGIII",2012
"LD09_16058","LD09_16058","MGII",2012
"LD09_17071R2","LD09_17071R2","MGIII",2012
"LD09_17123R2","LD09_17123R2","MGIII",2012
"LD09_17140R2","LD09_17140R2","MGIII",2012
"LD09_17213R2","LD09_17213R2","MGIII",2012
"LD09_17220R2","LD09_17220R2","MGIII",2012
"LD09_30015","LD09_30015","MGII",2012
"LD09_30208","LD09_30208","MGIII",2012
"LD09_42","LD09_42","MGIII",2012
"LG08_3607","LG08_3607","MGIII",2012
"LG09_7157","LG09_7157","MGIII",2012
"LG09_7163","LG09_7163","MGIII",2012
"LG09_7167","LG09_7167","MGIV",2012
"LG09_7250_MGIV","LG09_7250","MGIV",2011
"LG09_7431","LG09_7431","MGIII",2012
"LG09_7823","LG09_7823","MGIII",2012
"LG09_8078","LG09_8078","MGIII",2012
"LG09_8165","LG09_8165","MGIII",2012
"LG09_8166","LG09_8166","MGIV",2012
"LG09_8519","LG09_8519","MGIV",2012
"LG09_8702","LG09_8702","MGIV",2012
"LG10_1562","LG10_1562","MGII",2012
"LG10_1569","LG10_1569","MGII",2012
"LG10_1594","LG10_1594","MGII",2012
"LG10_2695","LG10_2695","MGIV",2012
"LG10_2970","LG10_2970","MGIII",2012
"LG10_3251","LG10_3251","MGIV",2012
"LG10_3369","LG10_3369","MGIV",2012
"LS08_6034","LS08_6034","MGIV",2012
"LS09_1527","LS09_1527","MGIV",2012
"LS09_1530","LS09_1530","MGIV",2012
"LS09_1803","LS09_1803","MGIV",2012
"LS09_2340","LS09_2340","MGIV",2012
"LS09_2342","LS09_2342","MGIV",2012
"LS09_2655","LS09_2655","MGIV",2012
"LS09_2659","LS09_2659","MGIV",2012
"LS09_2707","LS09_2707","MGIV",2012
"LS09_2722","LS09_2722","MGIV",2012
"LS09_5806","LS09_5806","MGIV",2012
"M03_149100","M03_149100","MG0",2012
"M06_235003","M06_235003","MGI",2012
"M06_235009","M06_235009","MG0",2012
"M06_247018","M06_247018","MG0",2012
"M06_274009","M06_274009","MG00",2012
"M06_274098","M06_274098","MG00",2012
"M06_294048","M06_294048","MGI",2012
"M06_296023","M06_296023","MG00",2012
"M06_310036","M06_310036","MGI",2012
"M06_310039","M06_310039","MGI",2012
"M06_320039","M06_320039","MG00",2012
"M06_337010","M06_337010","MG0",2012
"M06_337011","M06_337011","MGI",2012
"M06_337041","M06_337041","MGI",2012
"M06_338016","M06_338016","MG00",2012
"M06_353010","M06_353010","MG00",2012
"M06_355049","M06_355049","MGI",2012
"M06_356031","M06_356031","MG0",2012
"M06_358171","M06_358171","MG0",2012
"M06_358188","M06_358188","MG0",2012
"M06_361002","M06_361002","MG0",2012
"M06_361006","M06_361006","MG0",2012
"M06_378172","M06_378172","MG00",2012
"M06_380029","M06_380029","MG0",2012
"M06_381085_MG0","M06_381085","MG0",2012
"M06_382188","M06_382188","MGI",2012
"M06R_613036","M06R_613036","MG0",2012
"M06R_614008","M06R_614008","MG0",2012
"M06R_614016","M06R_614016","MG0",2012
"M06R_619017","M06R_619017","MG0",2012
"M06R_621_1007","M06R_621_1007","MG0",2012
"M06R_621_1014","M06R_621_1014","MG0",2012
"M06R_621_7020","M06R_621_7020","MG0",2012
"MN0310CN_MG00","MN0310CN","MG00",2012
"ND06_4642","ND06_4642","MG0",2012
"ND08_9127","ND08_9127","MG0",2012
"ND08_9141","ND08_9141","MG0",2012
"ND08_9273","ND08_9273","MG0",2012
"ND09_3153","ND09_3153","MG00",2012
"ND09_3155","ND09_3155","MG00",2012
"ND09_3170","ND09_3170","MG00",2012
"ND09_3175","ND09_3175","MG00",2012
"ND09_3180","ND09_3180","MG00",2012
"ND09_3344","ND09_3344","MG00",2012
"ND09_3381","ND09_3381","MG00",2012
"ND09_3416","ND09_3416","MG00",2012
"ND09_3437","ND09_3437","MG00",2012
"ND09_3505","ND09_3505","MG00",2012
"ND09_3674","ND09_3674","MG0",2012
"ND09_3724","ND09_3724","MG00",2012
"ND09_4027","ND09_4027","MG0",2012
"ND09_4322","ND09_4322","MG0",2012
"ND09_5526","ND09_5526","MG0",2012
"ND09_5706","ND09_5706","MG00",2012
"ND09_5708","ND09_5708","MG0",2012
"ND09_5757","ND09_5757","MG0",2012
"ND09_5762","ND09_5762","MG0",2012
"ND09_5764","ND09_5764","MG0",2012
"ND09_5800","ND09_5800","MG00",2012
"OAC10_06C","OAC10_06C","MG0",2012
"OAC10_20C","OAC10_20C","MG0",2012
"OAC10_24C","OAC10_24C","MG0",2012
"OAC10_32C","OAC10_32C","MGI",2012
"OAC10_36C","OAC10_36C","MGI",2012
"OAC10_38C","OAC10_38C","MGI",2012
"OAC10_40C","OAC10_40C","MGI",2012
"S10_8471","S10_8471","MGIV",2012
"SD06_393","SD06_393","MG0",2012
"SD06_415","SD06_415","MG0",2012
"SD06_418","SD06_418","MG0",2012
"SD06_455","SD06_455","MG0",2012
"SD09CV_0012","SD09CV_0012","MG0",2012
"SD09CV_0030","SD09CV_0030","MG0",2012
"SD09CV_0047","SD09CV_0047","MG0",2012
"SD09CV_0055","SD09CV_0055","MG0",2012
"SD09CV_0076","SD09CV_0076","MG0",2012
"SD09CV_0133","SD09CV_0133","MG0",2012
"SD09CV_1018","SD09CV_1018","MGI",2012
"SD09CV_1029","SD09CV_1029","MGI",2012
"SD09CV_1040","SD09CV_1040","MGI",2012
"SD09CV_1041","SD09CV_1041","MGI",2012
"SD09CV_1152","SD09CV_1152","MGI",2012
"SD09CV_1515","SD09CV_1515","MGI",2012
"SD09CV_1565","SD09CV_1565","MGI",2012
"SD09CV_1606","SD09CV_1606","MGI",2012
"SD09CV_1622","SD09CV_1622","MGI",2012
"SD09CV_2018","SD09CV_2018","MGII",2012
"SD09CV_2038_MGII","SD09CV_2038","MGII",2012
"SD09CV_2085","SD09CV_2085","MGII",2012
"SD09CV_2095","SD09CV_2095","MGII",2012
"SD09CV_2096_MGII","SD09CV_2096","MGII",2012
"SD09CV_2116","SD09CV_2116","MGII",2012
"SD09CV_2304","SD09CV_2304","MGI",2012
"SD09CV_2356","SD09CV_2356","MGII",2012
